dave,Dave,Dave trabaja aquí.,Dave works here.
campeón,champion,Ella es la campeona.,She is the champion.
controlar,to control,Quiero controlar mis gastos.,I want to control my expenses.
maría,Maria,María cocina bien.,Maria cooks well.
nieve,snow,La nieve es fría.,Snow is cold.
méxico,Mexico,México es hermoso.,Mexico is beautiful.
howard,Howard,Howard estudia inglés.,Howard studies English.
dias,days,Han pasado tres días.,Three days have passed.
vergüenza,shame,Es una vergüenza.,It's a shame.
doctora,doctor (f.),La doctora sonríe.,The doctor smiles.
blancos,white (pl.),Los globos son blancos.,The balloons are white.
fumar,to smoke,No debes fumar.,You should not smoke.
llevamos,we have been,Llevamos una semana aquí.,We have been here for a week.
europa,Europe,Quiero viajar a Europa.,I want to travel to Europe.
dudo,I doubt,Dudo de su palabra.,I doubt his word.
athena,Athena,Athena es valiente.,Athena is brave.
pastel,cake,Me gusta el pastel.,I like cake.
quedas,you stay,Te quedas aquí.,You stay here.
cae,falls,La lluvia cae fuerte.,The rain falls heavily.
vimos,we saw,Vimos la película.,We saw the movie.
recibido,received,He recibido tu carta.,I have received your letter.
andando,walking,Sigo andando solo.,I keep walking alone.
agentes,agents,Los agentes investigan.,The agents investigate.
fueras,if you were,Ojalá fueras aquí.,I wish you were here.
asustado,scared,Estoy asustado.,I am scared.
perdóname,forgive me,Perdóname por llegar tarde.,Forgive me for arriving late.
reino,kingdom,El reino es vasto.,The kingdom is vast.
clave,key,Esa es la clave.,That is the key.
papeles,papers,Revisa los papeles.,Check the papers.
matando,killing,Lo sorprenden matando.,They catch him killing.
jake,Jake,Jake juega fútbol.,Jake plays soccer.
efecto,effect,El efecto es inmediato.,The effect is immediate.
r,the letter R,La letra R es fuerte.,The letter R is strong.
plata,money,No tengo plata.,I don't have money.
olvidé,I forgot,Olvidé mi bolso.,I forgot my bag.
iban,they used to go,Iban al cine juntos.,They used to go to the movies together.
universo,universe,El universo es infinito.,The universe is infinite.
política,politics,La política cambia.,Politics changes.
almuerzo,lunch,¿A qué hora es el almuerzo?,What time is lunch?
magia,magic,La magia existe.,Magic exists.
lluvia,rain,La lluvia paró.,The rain stopped.
humor,mood,Tiene buen humor.,He is in a good mood.
autos,cars,Los autos son rápidos.,The cars are fast.
veía,I saw,Te veía ayer.,I saw you yesterday.
tantas,so many,Hay tantas flores.,There are so many flowers.
respirar,to breathe,Necesitas respirar profundo.,You need to breathe deeply.
cantar,to sing,Quiero cantar una canción.,I want to sing a song.
trabajas,you work,¿Dónde trabajas?,Where do you work?
julie,Julie,Julie lee un libro.,Julie reads a book.
